Id,SalePrice
1610,156864.65280107645
1611,140797.95873447618
1612,172924.98874748408
1613,157443.3321504767
1614,139448.9624877397
1615,92908.07342202877
1616,87734.79858107147
1617,98043.17854240965
1618,121972.57918577561
1619,127006.00322362644
1620,177283.99962715065
1621,131073.01008768973
1622,153466.1273108132
1623,316814.0398302834
1624,223402.68586215092
1625,119085.34844231365
1626,175154.765803154
1627,195895.93842922634
1628,290086.66705504066
1629,181891.708601233
1630,452729.68853066675
1631,229272.67719800657
1632,260532.87095527758
1633,169186.08084335565
1634,184900.03256622984
1635,187048.8661623666
1636,157704.8331051247
1637,181028.73556287072
1638,196764.53183741058
1639,182282.0734197881
1640,251647.50716336427
1641,196435.99856828625
1642,231235.19233324117
1643,232508.9715794057
1644,225447.4316642203
1645,197619.3218902167
1646,157768.83230118547
1647,170146.6965908226
1648,138170.3400455699
1649,135345.85757992754
1650,120893.87586577653
1651,124159.3986457675
1652,106404.56761427851
1653,105718.45304427358
1654,181669.98566067585
1655,172487.33617702362
1656,166642.9834489315
1657,174108.5119694248
1658,165318.72618173592
1659,140072.9149140262
1660,156188.806386364
1661,438091.78553149523
1662,410927.42009361985
1663,373709.51442028093
1664,417110.3017939547
1665,325038.0821095092
1666,337554.1818207565
1667,399191.4404643119
1668,344476.4696027653
1669,296819.2140739268
1670,354393.98638224346
1671,254632.06547517143
1672,472686.3570967519
1673,296596.683981371
1674,241781.46103983704
1675,190056.1615674556
1676,193167.15057991762
1677,208415.85790802268
1678,466239.65075642325
1679,381823.8444931055
1680,376945.54787793447
1681,286180.91628408164
1682,277054.88128596987
1683,193229.86183409634
1684,170135.04983091645
1685,181631.27537376975
1686,187790.70879442498
1687,163779.10452052567
1688,193005.00648041442
1689,204443.94956040877
1690,193684.5931456494
1691,174145.4426582334
1692,259181.96657858216
1693,164665.9892314125
1694,187530.88607169865
1695,165815.47793348934
1696,281957.6316731999
1697,167342.71127382154
1698,379798.2055197394
1699,325256.6278044599
1700,249635.22443403554
1701,272332.35135211307
1702,269660.0964180849
1703,238124.98308109367
1704,311161.1181156725
1705,240124.99778293658
1706,479075.55204488593
1707,216616.79885288974
1708,196649.636610896
1709,291790.93506663863
1710,232455.51870868588
1711,238596.86085464738
1712,288090.04471855785
1713,265807.7024537176
1714,220540.11917829624
1715,206713.5102452852
1716,192219.5450310539
1717,179591.82975904417
1718,139544.94583170855
1719,208398.61887956335
1720,241694.99422707155
1721,171531.55002350055
1722,131931.8214561455
1723,152486.96080257773
1724,212872.6766326134
1725,242698.40311635376
1726,188308.27156659876
1727,163169.88636644435
1728,187508.3148133775
1729,167586.80827114658
1730,183803.71159723657
1731,121592.3240875222
1732,130497.3553563397
1733,126487.38612090083
1734,124299.74392786488
1735,140063.67972689035
1736,109200.80620190644
1737,335800.70521258324
1738,208011.01368776354
1739,308681.4709005551
1740,231715.09804878538
1741,198500.78278024378
1742,181801.0205735939
1743,187669.32957071095
1744,317127.00426227634
1745,208694.5075281252
1746,234900.146843818
1747,238235.8429645994
1748,217416.24934051192
1749,153991.33893757628
1750,129667.95468902533
1751,265217.2947872194
1752,126962.64779568196
1753,145096.71798635245
1754,214307.33365573557
1755,163544.3419267908
1756,126965.53613329545
1757,117196.15038324702
1758,159878.9198643156
1759,135886.36961575886
1760,170906.35081546407
1761,142184.9110358792
1762,182368.18033063723
1763,167228.72347114785
1764,125312.63134684201
1765,172122.27928866638
1766,182727.42186984958
1767,211729.09019464024
1768,142752.8886943634
1769,171997.88689358742
1770,147634.36745066554
1771,137196.02846539195
1772,141069.80133855972
1773,139168.93650015158
1774,162813.33614503205
1775,134246.03204800776
1776,123402.90499976068
1777,112492.03649186662
1778,134211.45434841653
1779,125155.19490184188
1780,177513.53109662476
1781,136313.8166800747
1782,93442.13655088563
1783,125421.8337963674
1784,98340.51414696872
1785,121469.48431290363
1786,159637.25574403585
1787,163224.67128678202
1788,57412.9756499519
1789,105813.68931802438
1790,85279.78339674725
1791,201082.5513987147
1792,141829.3122213179
1793,142055.67367720022
1794,143609.13795993174
1795,131348.73824201585
1796,131969.27062373149
1797,125810.69252556068
1798,126727.67962067007
1799,114598.44497310207
1800,137903.10799293185
1801,134993.45310476486
1802,143338.34810133887
1803,160113.74655936868
1804,148749.41022652743
1805,140711.82397788833
1806,124833.73354440648
1807,141544.1916540466
1808,113567.19409539778
1809,116897.40294417151
1810,147192.88715846656
1811,95339.41937212372
1812,100731.41785422947
1813,116392.71614669745
1814,95822.84243937304
1815,64596.97082644167
1816,90949.70985341168
1817,122742.21771728696
1818,150874.98881144344
1819,136877.80712650303
1820,79231.74168786066
1821,129794.85853977498
1822,140268.1891119808
1823,63065.66695504087
1824,144564.13205485092
1825,137006.75821976748
1826,117241.37001311389
1827,112094.13527010543
1828,129533.46703083192
1829,130343.09866647123
1830,144274.7985784289
1831,166285.1668668009
1832,106346.0209540056
1833,143608.4370272548
1834,124773.32230604882
1835,149495.7583151741
1836,135496.98509449378
1837,82377.14295004937
1838,114763.40525927342
1839,93514.5123677792
1840,169120.07043174468
1841,159822.94755245955
1842,97793.17443828867
1843,146431.45522728591
1844,144501.586482541
1845,148482.04325734384
1846,155275.25825735249
1847,169122.17508106315
1848,58752.916135780615
1849,112167.4409190626
1850,125534.06965858747
1851,156633.67276089053
1852,135263.4070762039
1853,147718.57145942288
1854,163007.05692940205
1855,118863.12300891266
1856,220744.90026939023
1857,139740.9630260928
1858,168991.94862016055
1859,141564.39432715884
1860,181012.64209564967
1861,141133.2219141774
1862,346339.3624170883
1863,347082.1111532707
1864,347082.1111532707
1865,326286.5742304214
1866,324745.35940955207
1867,218072.22177593008
1868,334722.2205560178
1869,203279.4543676785
1870,238411.5397844887
1871,246865.25830642477
1872,172421.05168993995
1873,233318.82274841494
1874,150912.40769518496
1875,222471.96639632253
1876,206928.06010316784
1877,218122.9986387179
1878,205586.65828239114
1879,134854.65577832455
1880,140655.72023771633
1881,254648.13065852487
1882,248407.5032200044
1883,199464.25848399274
1884,214369.9920585946
1885,264799.9215693228
1886,316247.01323157793
1887,216139.1333226408
1888,287034.4359717388
1889,179423.06234642788
1890,137916.01129320415
1891,148557.0374353045
1892,106515.60774612772
1893,134113.00258500033
1894,144417.5267671762
1895,131462.18698560502
1896,131161.0409249608
1897,119971.48935045538
1898,114063.52424082816
1899,148997.41061608386
1900,144410.40828681822
1901,157756.8613642584
1902,153036.17194374593
1903,248288.84297096176
1904,147404.5536003313
1905,182727.4032269826
1906,144897.14255464487
1907,222849.3631044887
1908,123118.99917254261
1909,152517.037463207
1910,134628.07562100847
1911,202762.0828942303
1912,288048.9645048759
1913,137556.30029648825
1914,54323.672486525495
1915,333309.5367021361
1916,65180.441469411526
1917,248937.90144718168
1918,144332.074098936
1919,169340.12339603793
1920,140693.37025274558
1921,430132.4423063122
1922,327389.2555825345
1923,226550.5095813149
1924,213401.83181561917
1925,225652.8983684225
1926,411309.00852310704
1927,128201.06030948312
1928,163915.21464459202
1929,121046.69065166064
1930,149899.83588252898
1931,142731.38306871493
1932,134355.18597675985
1933,178876.1168015484
1934,190386.17049259008
1935,183804.47196909774
1936,188840.82704451185
1937,181974.95366946553
1938,169539.2654489258
1939,241932.68937586638
1940,220188.6385083499
1941,179160.19418174174
1942,191128.7011204438
1943,220023.70350538884
1944,337675.2006057941
1945,396408.0710929688
1946,163203.064025888
1947,342756.2127920403
1948,173579.75260937188
1949,222915.42886872476
1950,173534.55596712307
1951,257612.40891355358
1952,211365.4604874572
1953,164038.6965216145
1954,191431.84512552907
1955,113778.27799164626
1956,255751.53500564396
1957,159137.92742566616
1958,309497.90688555525
1959,153826.05687554085
1960,105836.4543311495
1961,119802.2073462262
1962,107873.40572813206
1963,113256.27732559017
1964,123892.41759513583
1965,158867.29001187853
1966,165950.88458697603
1967,267974.5845950573
1968,437695.8494578999
1969,386007.8167070338
1970,434197.7060937471
1971,448001.71053450543
1972,396977.55643471517
1973,265012.1002872526
1974,340527.13926310744
1975,405857.48295301636
1976,260769.12076134045
1977,354415.3150513147
1978,380513.6963297186
1979,373262.9533263417
1980,204950.9788399992
1981,358559.7949675125
1982,236214.3649730157
1983,224128.34828292788
1984,190006.6111189528
1985,224670.8883953542
1986,221755.15398308323
1987,185615.87812033016
1988,177563.21741463774
1989,199354.84738014278
1990,224368.8152566263
1991,212070.83604624687
1992,215068.36446772775
1993,171400.5325299572
1994,265688.38555400865
1995,194709.0034049616
1996,256728.93011864583
1997,362616.53222440125
1998,360100.0473648682
1999,261819.89232330996
2000,306095.62322346785
2001,244718.44593511114
2002,220875.3360622679
2003,259903.46036150504
2004,276266.26501763775
2005,229528.7231351845
2006,225440.7142502119
2007,236360.91279578127
2008,208770.24680267522
2009,192015.8196851371
2010,193470.07992329262
2011,147526.7336818709
2012,188006.34536605576
2013,186661.10378526142
2014,190828.59955347114
2015,203087.397716458
2016,193645.26850968917
2017,203099.67720644962
2018,131328.96898586614
2019,137443.77455282072
2020,101103.46257950984
2021,113127.67599172285
2022,197422.14962995372
2023,144614.11615476714
2024,253022.0212757617
2025,387547.00285154104
2026,194538.83666872242
2027,161752.30437855388
2028,169520.82902816133
2029,181106.67730849623
2030,294754.62513674283
2031,283052.326994622
2032,302729.63670818834
2033,300519.08115406596
2034,181863.58681857958
2035,213158.90526964233
2036,213910.91685945098
2037,225001.44167258183
2038,388099.7581232772
2039,251225.22598463623
2040,319010.8650733521
2041,260174.6094832637
2042,206080.80160534364
2043,172434.22809413593
2044,180762.2771278226
2045,193001.31588137257
2046,146999.43831365564
2047,142859.58414821833
2048,137582.89687602053
2049,152669.96916503605
2050,182157.51580178176
2051,110700.59072941248
2052,130556.90991050456
2053,152661.5231118247
2054,84564.59353329611
2055,158604.69863328477
2056,139111.92257075297
2057,123948.76318829265
2058,215572.37521788012
2059,151100.9956639868
2060,171342.1727960819
2061,179176.50963341538
2062,137733.7807257122
2063,104091.78697769636
2064,138310.6850672107
2065,137893.11131619965
2066,178307.91714576815
2067,140059.38041279704
2068,160699.8849344135
2069,93375.95571329327
2070,106973.08593652215
2071,105342.15157641949
2072,144119.02993819068
2073,136774.7900850224
2074,188072.80826406664
2075,146628.2773852668
2076,117660.2013347072
2077,154392.47018111355
2078,132251.76407298615
2079,133401.25522090212
2080,110666.38438741361
2081,127802.99118772024
2082,132169.2149197352
2083,138309.74904167897
2084,104812.71260872268
2085,122443.87339847535
2086,148136.22804176272
2087,112737.27046293029
2088,110705.32800952424
2089,92217.39020081479
2090,129588.56542693984
2091,117906.07569669001
2092,116795.58674454203
2093,122783.0458724765
2094,139468.95797762932
2095,155867.06309986394
2096,79283.3766208186
2097,90191.75131719673
2098,147937.80502047556
2099,63571.39317477388
2100,92969.11829914649
2101,117658.13842224808
2102,139638.05785425007
2103,99446.1273392612
2104,123683.3378257112
2105,122014.21261136667
2106,70430.2877890322
2107,240946.1485464932
2108,110897.9009726137
2109,116321.69129868236
2110,142315.12500303658
2111,139942.55745308055
2112,148552.994850366
2113,119708.51859329993
2114,107637.71511208227
2115,158847.12275021442
2116,121478.27481786598
2117,158736.55972763087
2118,130768.18284624377
2119,103198.14367035114
2120,140221.15536867527
2121,99051.78939454287
2122,105356.19923437588
2123,83987.13523371937
2124,192109.03981435433
2125,138907.44319831315
2126,171416.40383407794
2127,151929.0131732574
2128,134991.5685806658
2129,105917.25204758502
2130,135711.15133119328
2131,169023.79987437837
2132,105858.41664363469
2133,123022.0283804579
2134,122682.52163447137
2135,96387.5007034338
2136,69502.68538218386
2137,108795.39785404621
2138,125880.3603393166
2139,151977.82642396452
2140,142515.5930432524
2141,150621.7724203628
2142,132944.0029351461
2143,143562.59574743334
2144,120381.68857939541
2145,133877.14067855637
2146,154275.5891402437
2147,151984.46761271605
2148,115539.04998551277
2149,138233.69629553176
2150,204408.68297672074
2151,130643.20449008346
2152,190342.12715054952
2153,168763.77560787395
2154,117572.23608129757
2155,128908.765329508
2156,261546.55858383636
2157,237533.8812121132
2158,242595.62323500845
2159,232906.88587156578
2160,176449.0261172838
2161,244211.54492530413
2162,442288.8420102681
2163,354434.25134683657
2164,256222.28228102587
2165,196318.2693522003
2166,145121.5183283858
2167,229136.07789548897
2168,212672.7179651411
2169,202214.06554283435
2170,216611.60264628628
2171,152157.65447722605
2172,143313.54753264113
2173,156199.07242552278
2174,234757.14941656246
2175,292909.30027845234
2176,321971.70941191586
2177,262767.54513030464
2178,210396.62743388859
2179,151674.72529790888
2180,220461.4528639095
2181,190591.83987396336
2182,224308.4664517542
2183,197582.65104702505
2184,125209.33932305037
2185,134143.45094928425
2186,145381.86107359297
2187,165711.10679216674
2188,167746.7035277824
2189,250772.75066876796
2190,103459.50000368821
2191,96528.85283452075
2192,93640.8272778278
2193,106990.34676165802
2194,100570.29239030433
2195,117374.79385694527
2196,111743.59792797468
2197,125778.67588113403
2198,159263.76223698465
2199,189091.87998755815
2200,136394.45139505144
2201,136886.5395718981
2202,207637.91047174236
2203,166877.31495913773
2204,189623.57635072846
2205,125398.08056768661
2206,128453.59823537167
2207,216717.40329417516
2208,252927.4257938235
2209,221853.12975243424
2210,130360.65531708962
2211,118950.07506955268
2212,114632.27538770315
2213,95689.28173658301
2214,127262.62537621966
2215,111649.93567004299
2216,163742.78280413916
2217,91168.19627924412
2218,54174.783573931694
2219,73623.81345797639
2220,59346.496303369495
2221,333974.54949695885
2222,271653.28210675856
2223,269842.84707153006
2224,213859.03383248835
2225,152825.50118534223
2226,190912.3945946427
2227,214386.98058081508
2228,264625.3563267157
2229,257106.6907797422
2230,153899.31722806912
2231,210079.45011417204
2232,176913.1574373112
2233,166673.9418246356
2234,258887.98197566337
2235,225519.27017983026
2236,259156.5738568032
2237,360405.282523655
2238,210783.49419807107
2239,116811.4431485878
2240,173386.28006860576
2241,161997.95384825097
2242,140683.6172219078
2243,140970.1067492016
2244,123988.15063425586
2245,124077.15438442148
2246,139726.04500587482
2247,121710.28915788358
2248,121271.89102249176
2249,126887.53389871898
2250,134490.71678324707
2251,123666.51254015497
2252,177298.3376326089
2253,154632.87525257544
2254,188938.81618728233
2255,204168.50498620718
2256,189424.8460594316
2257,211601.9936220322
2258,179285.76150247426
2259,185847.47932923769
2260,164675.8823916336
2261,205875.59528854836
2262,236496.61211973024
2263,356763.10834499437
2264,441487.2023967337
2265,159100.7774204915
2266,297249.3454005935
2267,395427.15909889294
2268,407497.2981967056
2269,139837.53162279353
2270,190460.54670050586
2271,214086.68137063913
2272,203547.6302768597
2273,164200.38276513672
2274,174644.20949255195
2275,180844.7450701858
2276,186559.91380654508
2277,192018.306220345
2278,147744.02220039858
2279,137312.0152921602
2280,113663.58223072534
2281,181280.08082559702
2282,186555.28128989486
2283,115101.04627586933
2284,126892.50421826025
2285,165705.93976263393
2286,125708.1670820981
2287,350506.0573748941
2288,270305.63659921475
2289,384122.6790645938
2290,456311.26561361237
2291,339447.4581247773
2292,390046.2868757026
2293,483888.6462986517
2294,422910.70312671736
2295,447553.99142535054
2296,305740.6107536505
2297,318144.1240418155
2298,311840.5523578
2299,416068.68573625834
2300,329196.87521298777
2301,270526.3198687886
2302,240109.19724630285
2303,239760.4314239659
2304,244479.98566814905
2305,192394.42675471
2306,187411.39528758632
2307,198382.35979015875
2308,235568.11205841464
2309,286034.34897096676
2310,225920.31440653442
2311,211065.0040860889
2312,174910.55663491163
2313,179885.574773958
2314,185639.77122843158
2315,184038.96489477367
2316,181493.60467658943
2317,178078.47340326494
2318,189047.90508108726
2319,182491.14484532352
2320,188853.09863613194
2321,253949.25440884667
2322,185435.54935579482
2323,176275.76724436373
2324,164440.29265497503
2325,206942.08304950933
2326,163671.18040062787
2327,210048.38476315356
2328,235086.80981017533
2329,192868.90968738453
2330,183960.3977657709
2331,392275.255015358
2332,400184.92957599775
2333,313173.301269478
2334,255038.07795634237
2335,271877.77380788175
2336,342325.44477634976
2337,201277.37285777662
2338,288759.30502951366
2339,220022.71282983536
2340,411772.25023849885
2341,211797.13359920442
2342,236985.5088511539
2343,227871.9866074989
2344,226876.26224751121
2345,234619.12336316216
2346,224192.96783486393
2347,205744.81972576168
2348,239822.04712192056
2349,168345.54709602488
2350,295260.597124279
2351,255611.07777038106
2352,233918.459483901
2353,232002.83423916873
2354,140619.35522846063
2355,164208.56946035032
2356,150794.56435850562
2357,201786.203876413
2358,200227.1163790731
2359,141397.8486761097
2360,115973.7301786891
2361,139623.20027388455
2362,273708.4467658137
2363,142484.23549809915
2364,165353.18996000107
2365,241718.82823242593
2366,225560.564709905
2367,246625.18885374954
2368,231160.56649638462
2369,243496.08035112126
2370,185788.71722142768
2371,178232.97078704406
2372,187647.2480771836
2373,291795.4756784151
2374,345919.1275905834
2375,263460.47691483225
2376,301457.78196014
2377,388555.0772101454
2378,137586.21105653103
2379,200665.82629904713
2380,146434.88604030246
2381,153919.22337569462
2382,188849.32045968916
2383,201831.04798041296
2384,244640.00151258675
2385,163603.749141018
2386,138216.3870386087
2387,143268.88342556608
2388,115746.05460498061
2389,134386.96026104182
2390,151194.77230118655
2391,142804.82442266043
2392,108658.57801829603
2393,171784.166135128
2394,148079.2702683565
2395,207821.73385217757
2396,146187.6344758799
2397,201394.94639126188
2398,124498.22442612195
2399,60114.6286050038
2400,48763.604298360064
2401,116189.08428878486
2402,134632.10940281858
2403,146940.18190203918
2404,145603.21825252558
2405,159243.7627981321
2406,144677.92255249934
2407,129990.55700988931
2408,139481.10982178623
2409,136341.89144612767
2410,165528.3428896214
2411,123239.07487307914
2412,166474.98797677865
2413,133062.6307646234
2414,138185.81075163616
2415,146305.75523896518
2416,130522.75178084857
2417,126214.2631703356
2418,128677.36812971096
2419,135072.33199659406
2420,140290.76517551232
2421,152941.93115590728
2422,118512.27823427776
2423,113289.84115693165
2424,157432.88698243245
2425,229959.4832497844
2426,121696.82151061625
2427,131016.8759978243
2428,196354.78841202398
2429,108099.46490826168
2430,131351.67744857568
2431,130062.45226208653
2432,141057.30329145078
2433,145357.83041018256
2434,140652.40224423746
2435,147776.55086249366
2436,114831.00575566149
2437,112192.50737612031
2438,139238.0824778626
2439,104342.88561589229
2440,112700.92850625841
2441,101500.0615156526
2442,112912.54378657737
2443,118298.96976889702
2444,111218.06960765652
2445,81042.22814340246
2446,121910.00656153992
2447,192746.78188279516
2448,131399.48477468855
2449,104742.50759945251
2450,144338.6323992758
2451,123764.06732723938
2452,206517.84139150596
2453,96314.08841120172
2454,121282.70066201064
2455,114912.73705952473
2456,138343.225899807
2457,123774.29915378067
2458,130253.06189027838
2459,105592.49620432261
2460,149160.63448190002
2461,112877.26658364398
2462,140960.03590716334
2463,125711.24494575709
2464,191963.93365685613
2465,134395.96584467494
2466,117185.56843172293
2467,143031.22698269528
2468,94889.53040206792
2469,98274.08975853803
2470,165420.33436053587
2471,206924.6348343714
2472,166039.5249589555
2473,115838.88468519258
2474,100150.52744558557
2475,206016.6537446563
2476,109137.50382521698
2477,127132.41586483722
2478,154272.3512267939
2479,118103.26317609227
2480,141821.5517701555
2481,134194.62274997565
2482,123412.95405203913
2483,117360.73145485013
2484,120657.92924624908
2485,115400.78958724243
2486,165308.12392936336
2487,185253.95625346244
2488,169834.51003240477
2489,153044.6651862573
2490,156406.92073188262
2491,84531.6392761841
2492,184288.22790247898
2493,137681.91948660364
2494,137681.20458107055
2495,73467.88420808486
2496,219459.09752694558
2497,151417.49833107577
2498,120154.45819823546
2499,91197.07364641916
2500,135198.32599160372
2501,135572.81558397782
2502,148476.034750091
2503,96679.02509704366
2504,167195.1343815088
2505,224913.1024258556
2506,267109.9865253296
2507,311618.5624572501
2508,266022.8375812251
2509,217373.5718042577
2510,225325.17485072924
2511,185954.6452816891
2512,206327.41035417153
2513,206899.32346520593
2514,239957.0632266294
2515,145341.95134478825
2516,164159.05604927617
2517,142295.36441484344
2518,156960.83562655523
2519,225668.83122841458
2520,210081.00546599366
2521,200047.23090011955
2522,221247.2137637276
2523,133554.15497295815
2524,136800.3775307773
2525,143130.78283385764
2526,148720.24494716048
2527,130476.07597510524
2528,128298.19999954055
2529,145722.63870274107
2530,114477.27842554355
2531,251513.31305126206
2532,221965.2399327185
2533,203202.05006351176
2534,226394.7168089128
2535,343471.4982417418
2536,242686.835661704
2537,235435.4084667025
2538,197311.9071389798
2539,191889.82185172924
2540,177158.7026227308
2541,186558.07759444736
2542,169468.04250060063
2543,137324.39822081017
2544,126182.52558277716
2545,131367.91525474458
2546,124885.47461461683
2547,151020.70241615694
2548,171951.1378837864
2549,160975.7754804211
2550,204240.64541730343
2551,152169.45888568746
2552,132709.22695510255
2553,102387.32094187866
2554,108631.13502749351
2555,128813.53853917713
2556,105748.5346168786
2557,122491.53239698714
2558,176064.51723288666
2559,147278.82721851504
2560,140987.0275725031
2561,148068.61020191442
2562,123692.48377247801
2563,149552.0104078886
2564,192280.2361130876
2565,136627.7379829805
2566,176841.98927671288
2567,113074.24014409515
2568,197471.1640432536
2569,198382.6935490414
2570,127389.83602215757
2571,172261.02566914388
2572,199449.17524182372
2573,224355.71538607444
2574,297371.37398420763
2575,129686.16115810629
2576,111174.36806069253
2577,147232.20321069038
2578,79090.60622628276
2579,66273.33166707186
2580,124313.13043626965
2581,125996.98358074072
2582,117372.41931606107
2583,307940.7128983185
2584,162322.79253751412
2585,180589.60102773807
2586,218842.21392459937
2587,216350.3984649584
2588,144026.09486766774
2589,149909.3221831993
2590,237874.63022248086
2591,211048.32400139573
2592,232240.31587188598
2593,270277.0913370362
2594,168442.16875397327
2595,216217.65056891396
2596,340991.9003059928
2597,194549.2575370014
2598,306195.53428642824
2599,356189.87433884735
2600,140082.24095777696
2601,157147.47618991643
2602,94801.37948964899
2603,118558.24907406964
2604,100408.72727007134
2605,94831.84211069626
2606,149969.59464289757
2607,186591.83539616578
2608,202873.8044964077
2609,156953.31499778925
2610,111781.92068814639
2611,126117.32566297328
2612,150064.63227772436
2613,133987.2572346998
2614,129181.50842968152
2615,156882.5178257525
2616,140709.2430625802
2617,217385.26119631127
2618,183706.70145823347
2619,216295.4819424817
2620,197106.35888231304
2621,183686.7536325186
2622,199468.2167611268
2623,259323.09993147268
2624,310228.3255413463
2625,334241.06596179
2626,169248.5355968775
2627,202658.6357779459
2628,422085.8196921294
2629,556514.9687384479
2630,371365.5942714056
2631,428096.57287357387
2632,399018.0399500339
2633,333948.58014201594
2634,397985.5675072692
2635,157119.6361115017
2636,189181.6236402312
2637,189727.8160683937
2638,284075.0982579269
2639,197539.34706896215
2640,149330.090644444
2641,109863.17955537412
2642,205583.0539529795
2643,112687.71308247188
2644,132802.91752134636
2645,106314.30035486897
2646,106528.39997227381
2647,117496.0570300975
2648,160574.5881984301
2649,150972.7705231132
2650,158999.92786400544
2651,164417.868659175
2652,424460.1290754797
2653,235012.78566219332
2654,246713.3064317876
2655,393091.1310614095
2656,324424.0421039759
2657,368918.132123017
2658,308911.68300207943
2659,322035.3093074361
2660,399729.3001919046
2661,326171.39878252766
2662,361038.846013961
2663,266077.366624027
2664,279793.0629925462
2665,334444.0165962635
2666,296105.9003199515
2667,168708.9952834049
2668,190529.68768010568
2669,173538.32287075036
2670,300042.5117673358
2671,193081.44069447363
2672,199540.1027777008
2673,230226.07991437253
2674,223758.5995436236
2675,186861.46577648053
2676,191815.78620130214
2677,210637.0626905194
2678,267575.3965262715
2679,274286.6482583662
2680,279583.098449575
2681,417288.7808817526
2682,320637.13938033633
2683,561500.9530180722
2684,322129.2251305537
2685,327408.8170908294
2686,269198.07033541537
2687,321093.13567707076
2688,222118.9182472381
2689,216480.61067075742
2690,442817.05378496216
2691,192643.23771436032
2692,144162.37137880348
2693,197194.01733609958
2694,138484.33636517104
2695,196795.06752808727
2696,193142.92201473244
2697,191801.3805373182
2698,207443.9976502547
2699,183393.06190622062
2700,164923.43224480853
2701,154046.6885796491
2702,118311.08924099675
2703,158212.55376802763
2704,142965.88214649772
2705,125069.26579136131
2706,112902.01349841479
2707,125652.54306047189
2708,132069.817610618
2709,107667.5596122092
2710,130973.3481217937
2711,317223.2146062469
2712,372506.3144977527
2713,196230.40585115194
2714,171595.45788172702
2715,181402.90277001957
2716,161771.89680601365
2717,187268.4599657642
2718,228637.2143044053
2719,139235.07039626906
2720,165530.70367226764
2721,137920.99551995404
2722,152212.07137257184
2723,149804.98674235618
2724,123151.67454390062
2725,137577.74237100157
2726,145978.79250331962
2727,190489.9191269359
2728,169701.88040526496
2729,154364.46855170993
2730,137075.9657545798
2731,128378.47855326708
2732,123037.08360285877
2733,164549.2773923418
2734,148007.44479715978
